date,/m/0jgxn,isPartial
2020-12-27,0,False
2021-01-03,0,False
2021-01-10,0,False
2021-01-17,0,False
2021-01-24,0,False
2021-01-31,49,False
2021-02-07,0,False
2021-02-14,0,False
2021-02-21,0,False
2021-02-28,51,False
2021-03-07,0,False
2021-03-14,56,False
2021-03-21,62,False
2021-03-28,0,False
2021-04-04,64,False
2021-04-11,61,False
2021-04-18,70,False
2021-04-25,0,False
2021-05-02,69,False
2021-05-09,89,False
2021-05-16,0,False
2021-05-23,0,False
2021-05-30,66,False
2021-06-06,0,False
2021-06-13,96,False
2021-06-20,0,False
2021-06-27,0,False
2021-07-04,63,False
2021-07-11,76,False
2021-07-18,0,False
2021-07-25,93,False
2021-08-01,0,False
2021-08-08,73,False
2021-08-15,91,False
2021-08-22,67,False
2021-08-29,100,False
2021-09-05,94,False
2021-09-12,0,False
2021-09-19,0,False
2021-09-26,70,False
2021-10-03,96,False
2021-10-10,85,False
2021-10-17,89,False
2021-10-24,0,False
2021-10-31,0,False
2021-11-07,0,False
2021-11-14,65,False
2021-11-21,71,False
2021-11-28,0,False
2021-12-05,0,False
2021-12-12,0,False
2021-12-19,78,False
2021-12-26,0,False
