date,/m/0jgxn,isPartial
2020-12-27,0,False
2021-01-03,66,False
2021-01-10,72,False
2021-01-17,54,False
2021-01-24,71,False
2021-01-31,69,False
2021-02-07,71,False
2021-02-14,85,False
2021-02-21,81,False
2021-02-28,46,False
2021-03-07,63,False
2021-03-14,76,False
2021-03-21,78,False
2021-03-28,81,False
2021-04-04,72,False
2021-04-11,83,False
2021-04-18,67,False
2021-04-25,46,False
2021-05-02,80,False
2021-05-09,64,False
2021-05-16,82,False
2021-05-23,0,False
2021-05-30,60,False
2021-06-06,42,False
2021-06-13,51,False
2021-06-20,72,False
2021-06-27,69,False
2021-07-04,44,False
2021-07-11,0,False
2021-07-18,43,False
2021-07-25,77,False
2021-08-01,62,False
2021-08-08,47,False
2021-08-15,74,False
2021-08-22,62,False
2021-08-29,66,False
2021-09-05,0,False
2021-09-12,76,False
2021-09-19,72,False
2021-09-26,77,False
2021-10-03,81,False
2021-10-10,82,False
2021-10-17,55,False
2021-10-24,61,False
2021-10-31,53,False
2021-11-07,93,False
2021-11-14,68,False
2021-11-21,71,False
2021-11-28,100,False
2021-12-05,57,False
2021-12-12,49,False
2021-12-19,0,False
2021-12-26,0,False
