date,/m/0jgxn,isPartial
2019-12-29,0,False
2020-01-05,0,False
2020-01-12,85,False
2020-01-19,72,False
2020-01-26,65,False
2020-02-02,51,False
2020-02-09,90,False
2020-02-16,91,False
2020-02-23,70,False
2020-03-01,51,False
2020-03-08,42,False
2020-03-15,39,False
2020-03-22,0,False
2020-03-29,0,False
2020-04-05,0,False
2020-04-12,0,False
2020-04-19,46,False
2020-04-26,48,False
2020-05-03,44,False
2020-05-10,49,False
2020-05-17,0,False
2020-05-24,67,False
2020-05-31,0,False
2020-06-07,47,False
2020-06-14,55,False
2020-06-21,68,False
2020-06-28,78,False
2020-07-05,78,False
2020-07-12,88,False
2020-07-19,59,False
2020-07-26,0,False
2020-08-02,55,False
2020-08-09,66,False
2020-08-16,67,False
2020-08-23,73,False
2020-08-30,77,False
2020-09-06,76,False
2020-09-13,73,False
2020-09-20,60,False
2020-09-27,60,False
2020-10-04,94,False
2020-10-11,69,False
2020-10-18,72,False
2020-10-25,56,False
2020-11-01,71,False
2020-11-08,57,False
2020-11-15,84,False
2020-11-22,50,False
2020-11-29,100,False
2020-12-06,94,False
2020-12-13,58,False
2020-12-20,69,False
2020-12-27,0,False
