date,/m/06796,isPartial
2019-12-29,100,False
2020-01-05,49,False
2020-01-12,41,False
2020-01-19,66,False
2020-01-26,67,False
2020-02-02,58,False
2020-02-09,49,False
2020-02-16,77,False
2020-02-23,62,False
2020-03-01,47,False
2020-03-08,62,False
2020-03-15,34,False
2020-03-22,44,False
2020-03-29,0,False
2020-04-05,0,False
2020-04-12,47,False
2020-04-19,47,False
2020-04-26,51,False
2020-05-03,61,False
2020-05-10,48,False
2020-05-17,45,False
2020-05-24,46,False
2020-05-31,46,False
2020-06-07,48,False
2020-06-14,51,False
2020-06-21,44,False
2020-06-28,64,False
2020-07-05,63,False
2020-07-12,69,False
2020-07-19,53,False
2020-07-26,46,False
2020-08-02,62,False
2020-08-09,59,False
2020-08-16,59,False
2020-08-23,37,False
2020-08-30,77,False
2020-09-06,61,False
2020-09-13,53,False
2020-09-20,60,False
2020-09-27,47,False
2020-10-04,66,False
2020-10-11,0,False
2020-10-18,81,False
2020-10-25,55,False
2020-11-01,62,False
2020-11-08,63,False
2020-11-15,51,False
2020-11-22,50,False
2020-11-29,0,False
2020-12-06,53,False
2020-12-13,0,False
2020-12-20,0,False
2020-12-27,47,False
