date,/m/0k_9,isPartial
2017-12-31,69,False
2018-01-07,0,False
2018-01-14,56,False
2018-01-21,74,False
2018-01-28,55,False
2018-02-04,0,False
2018-02-11,0,False
2018-02-18,0,False
2018-02-25,95,False
2018-03-04,0,False
2018-03-11,0,False
2018-03-18,54,False
2018-03-25,0,False
2018-04-01,0,False
2018-04-08,0,False
2018-04-15,0,False
2018-04-22,68,False
2018-04-29,67,False
2018-05-06,0,False
2018-05-13,56,False
2018-05-20,69,False
2018-05-27,55,False
2018-06-03,0,False
2018-06-10,0,False
2018-06-17,66,False
2018-06-24,0,False
2018-07-01,0,False
2018-07-08,0,False
2018-07-15,0,False
2018-07-22,69,False
2018-07-29,0,False
2018-08-05,100,False
2018-08-12,99,False
2018-08-19,0,False
2018-08-26,0,False
2018-09-02,0,False
2018-09-09,0,False
2018-09-16,71,False
2018-09-23,75,False
2018-09-30,0,False
2018-10-07,0,False
2018-10-14,58,False
2018-10-21,0,False
2018-10-28,68,False
2018-11-04,56,False
2018-11-11,0,False
2018-11-18,100,False
2018-11-25,65,False
2018-12-02,0,False
2018-12-09,57,False
2018-12-16,58,False
2018-12-23,76,False
2018-12-30,0,False
