date,/m/06796,isPartial
2017-12-31,69,False
2018-01-07,73,False
2018-01-14,44,False
2018-01-21,65,False
2018-01-28,65,False
2018-02-04,64,False
2018-02-11,54,False
2018-02-18,70,False
2018-02-25,58,False
2018-03-04,0,False
2018-03-11,55,False
2018-03-18,68,False
2018-03-25,68,False
2018-04-01,79,False
2018-04-08,79,False
2018-04-15,0,False
2018-04-22,0,False
2018-04-29,0,False
2018-05-06,78,False
2018-05-13,0,False
2018-05-20,65,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,0,False
2018-06-17,0,False
2018-06-24,0,False
2018-07-01,56,False
2018-07-08,0,False
2018-07-15,0,False
2018-07-22,100,False
2018-07-29,0,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,59,False
2018-08-26,0,False
2018-09-02,64,False
2018-09-09,80,False
2018-09-16,71,False
2018-09-23,0,False
2018-09-30,0,False
2018-10-07,0,False
2018-10-14,90,False
2018-10-21,53,False
2018-10-28,56,False
2018-11-04,69,False
2018-11-11,79,False
2018-11-18,51,False
2018-11-25,0,False
2018-12-02,73,False
2018-12-09,54,False
2018-12-16,0,False
2018-12-23,0,False
2018-12-30,0,False
