date,/m/0k_9,isPartial
2017-12-31,65,False
2018-01-07,0,False
2018-01-14,46,False
2018-01-21,42,False
2018-01-28,0,False
2018-02-04,56,False
2018-02-11,52,False
2018-02-18,0,False
2018-02-25,36,False
2018-03-04,43,False
2018-03-11,48,False
2018-03-18,0,False
2018-03-25,37,False
2018-04-01,64,False
2018-04-08,53,False
2018-04-15,42,False
2018-04-22,56,False
2018-04-29,43,False
2018-05-06,58,False
2018-05-13,75,False
2018-05-20,100,False
2018-05-27,59,False
2018-06-03,0,False
2018-06-10,52,False
2018-06-17,40,False
2018-06-24,39,False
2018-07-01,47,False
2018-07-08,48,False
2018-07-15,58,False
2018-07-22,41,False
2018-07-29,67,False
2018-08-05,0,False
2018-08-12,33,False
2018-08-19,0,False
2018-08-26,56,False
2018-09-02,44,False
2018-09-09,56,False
2018-09-16,0,False
2018-09-23,41,False
2018-09-30,78,False
2018-10-07,74,False
2018-10-14,48,False
2018-10-21,0,False
2018-10-28,81,False
2018-11-04,61,False
2018-11-11,54,False
2018-11-18,55,False
2018-11-25,0,False
2018-12-02,47,False
2018-12-09,0,False
2018-12-16,75,False
2018-12-23,46,False
2018-12-30,44,False
