date,/m/0jgxn,isPartial
2017-12-31,35,False
2018-01-07,41,False
2018-01-14,100,False
2018-01-21,98,False
2018-01-28,91,False
2018-02-04,0,False
2018-02-11,43,False
2018-02-18,61,False
2018-02-25,72,False
2018-03-04,47,False
2018-03-11,47,False
2018-03-18,45,False
2018-03-25,58,False
2018-04-01,50,False
2018-04-08,65,False
2018-04-15,84,False
2018-04-22,83,False
2018-04-29,60,False
2018-05-06,61,False
2018-05-13,93,False
2018-05-20,97,False
2018-05-27,80,False
2018-06-03,84,False
2018-06-10,88,False
2018-06-17,77,False
2018-06-24,79,False
2018-07-01,68,False
2018-07-08,79,False
2018-07-15,79,False
2018-07-22,55,False
2018-07-29,68,False
2018-08-05,37,False
2018-08-12,69,False
2018-08-19,43,False
2018-08-26,63,False
2018-09-02,0,False
2018-09-09,46,False
2018-09-16,0,False
2018-09-23,0,False
2018-09-30,0,False
2018-10-07,42,False
2018-10-14,43,False
2018-10-21,29,False
2018-10-28,32,False
2018-11-04,58,False
2018-11-11,60,False
2018-11-18,65,False
2018-11-25,44,False
2018-12-02,60,False
2018-12-09,43,False
2018-12-16,51,False
2018-12-23,49,False
2018-12-30,60,False
