date,/m/0jgxn,isPartial
2017-12-31,0,False
2018-01-07,0,False
2018-01-14,0,False
2018-01-21,0,False
2018-01-28,0,False
2018-02-04,60,False
2018-02-11,57,False
2018-02-18,0,False
2018-02-25,0,False
2018-03-04,67,False
2018-03-11,0,False
2018-03-18,53,False
2018-03-25,0,False
2018-04-01,0,False
2018-04-08,51,False
2018-04-15,47,False
2018-04-22,0,False
2018-04-29,0,False
2018-05-06,47,False
2018-05-13,0,False
2018-05-20,58,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,56,False
2018-06-17,0,False
2018-06-24,0,False
2018-07-01,61,False
2018-07-08,0,False
2018-07-15,0,False
2018-07-22,0,False
2018-07-29,0,False
2018-08-05,52,False
2018-08-12,0,False
2018-08-19,51,False
2018-08-26,0,False
2018-09-02,0,False
2018-09-09,57,False
2018-09-16,0,False
2018-09-23,0,False
2018-09-30,0,False
2018-10-07,47,False
2018-10-14,44,False
2018-10-21,0,False
2018-10-28,100,False
2018-11-04,0,False
2018-11-11,0,False
2018-11-18,49,False
2018-11-25,0,False
2018-12-02,0,False
2018-12-09,50,False
2018-12-16,0,False
2018-12-23,0,False
2018-12-30,79,False
