date,/m/03f_cb,isPartial
2023-01-01,95,False
2023-01-08,69,False
2023-01-15,100,False
2023-01-22,73,False
2023-01-29,0,False
2023-02-05,62,False
2023-02-12,63,False
2023-02-19,72,False
2023-02-26,0,False
2023-03-05,86,False
2023-03-12,75,False
2023-03-19,87,False
2023-03-26,58,False
2023-04-02,67,False
2023-04-09,82,False
2023-04-16,0,False
2023-04-23,0,False
2023-04-30,0,False
2023-05-07,0,False
2023-05-14,0,False
2023-05-21,0,False
2023-05-28,0,False
2023-06-04,0,False
2023-06-11,0,False
2023-06-18,0,False
2023-06-25,0,False
2023-07-02,0,False
2023-07-09,0,False
2023-07-16,0,False
2023-07-23,0,False
2023-07-30,0,False
2023-08-06,0,False
2023-08-13,0,False
2023-08-20,0,False
2023-08-27,0,False
2023-09-03,0,False
2023-09-10,0,False
2023-09-17,0,False
2023-09-24,52,False
2023-10-01,59,False
2023-10-08,0,False
2023-10-15,53,False
2023-10-22,52,False
2023-10-29,0,False
2023-11-05,0,False
2023-11-12,0,False
2023-11-19,0,False
2023-11-26,53,False
2023-12-03,0,False
2023-12-10,0,False
2023-12-17,0,False
2023-12-24,0,False
2023-12-31,0,False
