date,/m/06796,isPartial
2023-01-01,53,False
2023-01-08,64,False
2023-01-15,57,False
2023-01-22,0,False
2023-01-29,54,False
2023-02-05,54,False
2023-02-12,0,False
2023-02-19,0,False
2023-02-26,46,False
2023-03-05,0,False
2023-03-12,0,False
2023-03-19,0,False
2023-03-26,52,False
2023-04-02,62,False
2023-04-09,0,False
2023-04-16,55,False
2023-04-23,0,False
2023-04-30,0,False
2023-05-07,0,False
2023-05-14,0,False
2023-05-21,54,False
2023-05-28,0,False
2023-06-04,70,False
2023-06-11,89,False
2023-06-18,0,False
2023-06-25,0,False
2023-07-02,0,False
2023-07-09,0,False
2023-07-16,0,False
2023-07-23,0,False
2023-07-30,0,False
2023-08-06,0,False
2023-08-13,0,False
2023-08-20,0,False
2023-08-27,63,False
2023-09-03,0,False
2023-09-10,55,False
2023-09-17,59,False
2023-09-24,100,False
2023-10-01,63,False
2023-10-08,0,False
2023-10-15,0,False
2023-10-22,0,False
2023-10-29,72,False
2023-11-05,0,False
2023-11-12,62,False
2023-11-19,0,False
2023-11-26,0,False
2023-12-03,0,False
2023-12-10,0,False
2023-12-17,0,False
2023-12-24,0,False
2023-12-31,0,False
