date,/m/0k_9,isPartial
2023-01-01,79,False
2023-01-08,44,False
2023-01-15,74,False
2023-01-22,66,False
2023-01-29,66,False
2023-02-05,0,False
2023-02-12,0,False
2023-02-19,46,False
2023-02-26,62,False
2023-03-05,89,False
2023-03-12,44,False
2023-03-19,59,False
2023-03-26,59,False
2023-04-02,45,False
2023-04-09,55,False
2023-04-16,50,False
2023-04-23,56,False
2023-04-30,69,False
2023-05-07,54,False
2023-05-14,100,False
2023-05-21,0,False
2023-05-28,0,False
2023-06-04,82,False
2023-06-11,77,False
2023-06-18,0,False
2023-06-25,57,False
2023-07-02,73,False
2023-07-09,48,False
2023-07-16,71,False
2023-07-23,0,False
2023-07-30,55,False
2023-08-06,0,False
2023-08-13,52,False
2023-08-20,0,False
2023-08-27,65,False
2023-09-03,65,False
2023-09-10,75,False
2023-09-17,65,False
2023-09-24,56,False
2023-10-01,78,False
2023-10-08,57,False
2023-10-15,46,False
2023-10-22,43,False
2023-10-29,0,False
2023-11-05,0,False
2023-11-12,66,False
2023-11-19,54,False
2023-11-26,61,False
2023-12-03,73,False
2023-12-10,0,False
2023-12-17,68,False
2023-12-24,0,False
2023-12-31,48,False
