date,/m/06796,isPartial
2021-12-26,0,False
2022-01-02,0,False
2022-01-09,0,False
2022-01-16,0,False
2022-01-23,67,False
2022-01-30,0,False
2022-02-06,0,False
2022-02-13,0,False
2022-02-20,65,False
2022-02-27,51,False
2022-03-06,54,False
2022-03-13,0,False
2022-03-20,0,False
2022-03-27,64,False
2022-04-03,0,False
2022-04-10,0,False
2022-04-17,0,False
2022-04-24,57,False
2022-05-01,0,False
2022-05-08,77,False
2022-05-15,0,False
2022-05-22,0,False
2022-05-29,60,False
2022-06-05,0,False
2022-06-12,0,False
2022-06-19,0,False
2022-06-26,0,False
2022-07-03,0,False
2022-07-10,0,False
2022-07-17,63,False
2022-07-24,85,False
2022-07-31,0,False
2022-08-07,0,False
2022-08-14,81,False
2022-08-21,0,False
2022-08-28,0,False
2022-09-04,0,False
2022-09-11,0,False
2022-09-18,0,False
2022-09-25,0,False
2022-10-02,0,False
2022-10-09,72,False
2022-10-16,100,False
2022-10-23,65,False
2022-10-30,70,False
2022-11-06,84,False
2022-11-13,0,False
2022-11-20,60,False
2022-11-27,55,False
2022-12-04,0,False
2022-12-11,0,False
2022-12-18,0,False
2022-12-25,0,False
