date,/m/0k_9,isPartial
2021-12-26,0,False
2022-01-02,61,False
2022-01-09,0,False
2022-01-16,68,False
2022-01-23,52,False
2022-01-30,0,False
2022-02-06,67,False
2022-02-13,76,False
2022-02-20,95,False
2022-02-27,0,False
2022-03-06,63,False
2022-03-13,71,False
2022-03-20,56,False
2022-03-27,0,False
2022-04-03,53,False
2022-04-10,0,False
2022-04-17,49,False
2022-04-24,85,False
2022-05-01,47,False
2022-05-08,46,False
2022-05-15,55,False
2022-05-22,0,False
2022-05-29,51,False
2022-06-05,49,False
2022-06-12,50,False
2022-06-19,61,False
2022-06-26,0,False
2022-07-03,0,False
2022-07-10,66,False
2022-07-17,66,False
2022-07-24,71,False
2022-07-31,55,False
2022-08-07,0,False
2022-08-14,58,False
2022-08-21,0,False
2022-08-28,59,False
2022-09-04,53,False
2022-09-11,0,False
2022-09-18,55,False
2022-09-25,55,False
2022-10-02,63,False
2022-10-09,53,False
2022-10-16,71,False
2022-10-23,47,False
2022-10-30,71,False
2022-11-06,84,False
2022-11-13,49,False
2022-11-20,65,False
2022-11-27,0,False
2022-12-04,55,False
2022-12-11,100,False
2022-12-18,0,False
2022-12-25,52,False
