date,/m/0jgxn,isPartial
2019-12-29,49,False
2020-01-05,81,False
2020-01-12,73,False
2020-01-19,93,False
2020-01-26,100,False
2020-02-02,71,False
2020-02-09,71,False
2020-02-16,62,False
2020-02-23,52,False
2020-03-01,73,False
2020-03-08,80,False
2020-03-15,53,False
2020-03-22,52,False
2020-03-29,39,False
2020-04-05,0,False
2020-04-12,53,False
2020-04-19,30,False
2020-04-26,45,False
2020-05-03,36,False
2020-05-10,49,False
2020-05-17,78,False
2020-05-24,55,False
2020-05-31,40,False
2020-06-07,88,False
2020-06-14,53,False
2020-06-21,51,False
2020-06-28,48,False
2020-07-05,51,False
2020-07-12,58,False
2020-07-19,51,False
2020-07-26,43,False
2020-08-02,47,False
2020-08-09,65,False
2020-08-16,78,False
2020-08-23,63,False
2020-08-30,63,False
2020-09-06,86,False
2020-09-13,63,False
2020-09-20,49,False
2020-09-27,75,False
2020-10-04,70,False
2020-10-11,62,False
2020-10-18,77,False
2020-10-25,53,False
2020-11-01,43,False
2020-11-08,73,False
2020-11-15,84,False
2020-11-22,78,False
2020-11-29,0,False
2020-12-06,61,False
2020-12-13,54,False
2020-12-20,59,False
2020-12-27,33,False
