date,/m/0jgxn,isPartial
2021-12-26,0,False
2022-01-02,0,False
2022-01-09,0,False
2022-01-16,0,False
2022-01-23,0,False
2022-01-30,0,False
2022-02-06,0,False
2022-02-13,75,False
2022-02-20,0,False
2022-02-27,0,False
2022-03-06,0,False
2022-03-13,71,False
2022-03-20,0,False
2022-03-27,0,False
2022-04-03,54,False
2022-04-10,0,False
2022-04-17,62,False
2022-04-24,100,False
2022-05-01,69,False
2022-05-08,60,False
2022-05-15,0,False
2022-05-22,62,False
2022-05-29,90,False
2022-06-05,0,False
2022-06-12,0,False
2022-06-19,0,False
2022-06-26,54,False
2022-07-03,53,False
2022-07-10,54,False
2022-07-17,54,False
2022-07-24,100,False
2022-07-31,78,False
2022-08-07,62,False
2022-08-14,55,False
2022-08-21,0,False
2022-08-28,53,False
2022-09-04,0,False
2022-09-11,53,False
2022-09-18,59,False
2022-09-25,0,False
2022-10-02,63,False
2022-10-09,77,False
2022-10-16,84,False
2022-10-23,80,False
2022-10-30,72,False
2022-11-06,0,False
2022-11-13,75,False
2022-11-20,0,False
2022-11-27,57,False
2022-12-04,95,False
2022-12-11,0,False
2022-12-18,0,False
2022-12-25,83,False
