date,/m/06796,isPartial
2017-12-31,0,False
2018-01-07,0,False
2018-01-14,0,False
2018-01-21,0,False
2018-01-28,0,False
2018-02-04,0,False
2018-02-11,0,False
2018-02-18,0,False
2018-02-25,52,False
2018-03-04,0,False
2018-03-11,0,False
2018-03-18,64,False
2018-03-25,0,False
2018-04-01,75,False
2018-04-08,56,False
2018-04-15,0,False
2018-04-22,0,False
2018-04-29,0,False
2018-05-06,0,False
2018-05-13,64,False
2018-05-20,0,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,0,False
2018-06-17,0,False
2018-06-24,0,False
2018-07-01,0,False
2018-07-08,0,False
2018-07-15,0,False
2018-07-22,0,False
2018-07-29,0,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,0,False
2018-08-26,0,False
2018-09-02,70,False
2018-09-09,0,False
2018-09-16,0,False
2018-09-23,0,False
2018-09-30,0,False
2018-10-07,0,False
2018-10-14,0,False
2018-10-21,0,False
2018-10-28,100,False
2018-11-04,0,False
2018-11-11,54,False
2018-11-18,0,False
2018-11-25,61,False
2018-12-02,0,False
2018-12-09,0,False
2018-12-16,71,False
2018-12-23,79,False
2018-12-30,0,False
