date,/m/03f_cb,isPartial
2017-12-31,0,False
2018-01-07,61,False
2018-01-14,0,False
2018-01-21,100,False
2018-01-28,51,False
2018-02-04,51,False
2018-02-11,0,False
2018-02-18,65,False
2018-02-25,64,False
2018-03-04,51,False
2018-03-11,74,False
2018-03-18,0,False
2018-03-25,55,False
2018-04-01,78,False
2018-04-08,68,False
2018-04-15,0,False
2018-04-22,94,False
2018-04-29,67,False
2018-05-06,53,False
2018-05-13,55,False
2018-05-20,0,False
2018-05-27,0,False
2018-06-03,0,False
2018-06-10,0,False
2018-06-17,0,False
2018-06-24,56,False
2018-07-01,57,False
2018-07-08,0,False
2018-07-15,0,False
2018-07-22,0,False
2018-07-29,0,False
2018-08-05,0,False
2018-08-12,0,False
2018-08-19,83,False
2018-08-26,0,False
2018-09-02,0,False
2018-09-09,83,False
2018-09-16,69,False
2018-09-23,64,False
2018-09-30,0,False
2018-10-07,0,False
2018-10-14,48,False
2018-10-21,0,False
2018-10-28,70,False
2018-11-04,0,False
2018-11-11,79,False
2018-11-18,0,False
2018-11-25,0,False
2018-12-02,69,False
2018-12-09,73,False
2018-12-16,0,False
2018-12-23,66,False
2018-12-30,70,False
