date,/m/03f_cb,isPartial
2018-12-30,97,False
2019-01-06,71,False
2019-01-13,68,False
2019-01-20,58,False
2019-01-27,80,False
2019-02-03,75,False
2019-02-10,48,False
2019-02-17,61,False
2019-02-24,84,False
2019-03-03,58,False
2019-03-10,83,False
2019-03-17,89,False
2019-03-24,0,False
2019-03-31,55,False
2019-04-07,57,False
2019-04-14,78,False
2019-04-21,100,False
2019-04-28,54,False
2019-05-05,0,False
2019-05-12,77,False
2019-05-19,71,False
2019-05-26,58,False
2019-06-02,65,False
2019-06-09,53,False
2019-06-16,0,False
2019-06-23,56,False
2019-06-30,57,False
2019-07-07,61,False
2019-07-14,57,False
2019-07-21,0,False
2019-07-28,60,False
2019-08-04,0,False
2019-08-11,59,False
2019-08-18,0,False
2019-08-25,71,False
2019-09-01,0,False
2019-09-08,41,False
2019-09-15,78,False
2019-09-22,70,False
2019-09-29,44,False
2019-10-06,81,False
2019-10-13,46,False
2019-10-20,75,False
2019-10-27,44,False
2019-11-03,45,False
2019-11-10,66,False
2019-11-17,89,False
2019-11-24,88,False
2019-12-01,74,False
2019-12-08,100,False
2019-12-15,84,False
2019-12-22,97,False
2019-12-29,51,False
