date,/m/06796,isPartial
2020-12-27,58,False
2021-01-03,54,False
2021-01-10,78,False
2021-01-17,60,False
2021-01-24,100,False
2021-01-31,67,False
2021-02-07,45,False
2021-02-14,56,False
2021-02-21,53,False
2021-02-28,47,False
2021-03-07,63,False
2021-03-14,62,False
2021-03-21,47,False
2021-03-28,0,False
2021-04-04,47,False
2021-04-11,57,False
2021-04-18,43,False
2021-04-25,57,False
2021-05-02,47,False
2021-05-09,57,False
2021-05-16,0,False
2021-05-23,45,False
2021-05-30,68,False
2021-06-06,61,False
2021-06-13,65,False
2021-06-20,0,False
2021-06-27,58,False
2021-07-04,74,False
2021-07-11,54,False
2021-07-18,51,False
2021-07-25,0,False
2021-08-01,54,False
2021-08-08,0,False
2021-08-15,42,False
2021-08-22,53,False
2021-08-29,47,False
2021-09-05,0,False
2021-09-12,51,False
2021-09-19,48,False
2021-09-26,51,False
2021-10-03,77,False
2021-10-10,85,False
2021-10-17,64,False
2021-10-24,0,False
2021-10-31,80,False
2021-11-07,74,False
2021-11-14,41,False
2021-11-21,0,False
2021-11-28,0,False
2021-12-05,50,False
2021-12-12,57,False
2021-12-19,0,False
2021-12-26,0,False
