date,/m/0k_9,isPartial
2018-12-30,45,False
2019-01-06,41,False
2019-01-13,44,False
2019-01-20,69,False
2019-01-27,50,False
2019-02-03,0,False
2019-02-10,0,False
2019-02-17,0,False
2019-02-24,59,False
2019-03-03,51,False
2019-03-10,0,False
2019-03-17,0,False
2019-03-24,0,False
2019-03-31,91,False
2019-04-07,57,False
2019-04-14,47,False
2019-04-21,38,False
2019-04-28,0,False
2019-05-05,0,False
2019-05-12,44,False
2019-05-19,42,False
2019-05-26,56,False
2019-06-02,67,False
2019-06-09,0,False
2019-06-16,0,False
2019-06-23,71,False
2019-06-30,0,False
2019-07-07,0,False
2019-07-14,65,False
2019-07-21,82,False
2019-07-28,0,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,77,False
2019-08-25,81,False
2019-09-01,74,False
2019-09-08,0,False
2019-09-15,0,False
2019-09-22,86,False
2019-09-29,0,False
2019-10-06,0,False
2019-10-13,100,False
2019-10-20,0,False
2019-10-27,0,False
2019-11-03,69,False
2019-11-10,0,False
2019-11-17,0,False
2019-11-24,0,False
2019-12-01,0,False
2019-12-08,0,False
2019-12-15,0,False
2019-12-22,0,False
2019-12-29,0,False
