date,/m/0jgxn,isPartial
2018-12-30,0,False
2019-01-06,71,False
2019-01-13,50,False
2019-01-20,46,False
2019-01-27,0,False
2019-02-03,50,False
2019-02-10,53,False
2019-02-17,56,False
2019-02-24,58,False
2019-03-03,0,False
2019-03-10,53,False
2019-03-17,60,False
2019-03-24,47,False
2019-03-31,68,False
2019-04-07,83,False
2019-04-14,68,False
2019-04-21,73,False
2019-04-28,0,False
2019-05-05,52,False
2019-05-12,63,False
2019-05-19,0,False
2019-05-26,64,False
2019-06-02,96,False
2019-06-09,0,False
2019-06-16,50,False
2019-06-23,0,False
2019-06-30,66,False
2019-07-07,0,False
2019-07-14,0,False
2019-07-21,0,False
2019-07-28,0,False
2019-08-04,0,False
2019-08-11,0,False
2019-08-18,48,False
2019-08-25,49,False
2019-09-01,62,False
2019-09-08,0,False
2019-09-15,59,False
2019-09-22,0,False
2019-09-29,100,False
2019-10-06,61,False
2019-10-13,50,False
2019-10-20,77,False
2019-10-27,68,False
2019-11-03,0,False
2019-11-10,0,False
2019-11-17,51,False
2019-11-24,51,False
2019-12-01,0,False
2019-12-08,57,False
2019-12-15,51,False
2019-12-22,0,False
2019-12-29,0,False
