date,/m/03f_cb,isPartial
2018-12-30,70,False
2019-01-06,41,False
2019-01-13,55,False
2019-01-20,80,False
2019-01-27,73,False
2019-02-03,41,False
2019-02-10,66,False
2019-02-17,48,False
2019-02-24,63,False
2019-03-03,56,False
2019-03-10,67,False
2019-03-17,55,False
2019-03-24,75,False
2019-03-31,93,False
2019-04-07,43,False
2019-04-14,58,False
2019-04-21,0,False
2019-04-28,48,False
2019-05-05,49,False
2019-05-12,51,False
2019-05-19,0,False
2019-05-26,92,False
2019-06-02,37,False
2019-06-09,46,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,56,False
2019-07-07,55,False
2019-07-14,79,False
2019-07-21,100,False
2019-07-28,0,False
2019-08-04,48,False
2019-08-11,67,False
2019-08-18,53,False
2019-08-25,62,False
2019-09-01,50,False
2019-09-08,43,False
2019-09-15,47,False
2019-09-22,53,False
2019-09-29,41,False
2019-10-06,56,False
2019-10-13,72,False
2019-10-20,56,False
2019-10-27,75,False
2019-11-03,74,False
2019-11-10,52,False
2019-11-17,58,False
2019-11-24,55,False
2019-12-01,82,False
2019-12-08,70,False
2019-12-15,65,False
2019-12-22,50,False
2019-12-29,66,False
