date,/m/03f_cb,isPartial
2018-12-30,0,False
2019-01-06,0,False
2019-01-13,0,False
2019-01-20,0,False
2019-01-27,0,False
2019-02-03,0,False
2019-02-10,69,False
2019-02-17,53,False
2019-02-24,0,False
2019-03-03,0,False
2019-03-10,0,False
2019-03-17,0,False
2019-03-24,0,False
2019-03-31,0,False
2019-04-07,0,False
2019-04-14,0,False
2019-04-21,80,False
2019-04-28,0,False
2019-05-05,0,False
2019-05-12,0,False
2019-05-19,56,False
2019-05-26,0,False
2019-06-02,0,False
2019-06-09,0,False
2019-06-16,0,False
2019-06-23,0,False
2019-06-30,0,False
2019-07-07,100,False
2019-07-14,0,False
2019-07-21,72,False
2019-07-28,0,False
2019-08-04,59,False
2019-08-11,0,False
2019-08-18,57,False
2019-08-25,0,False
2019-09-01,0,False
2019-09-08,65,False
2019-09-15,0,False
2019-09-22,0,False
2019-09-29,48,False
2019-10-06,50,False
2019-10-13,0,False
2019-10-20,46,False
2019-10-27,58,False
2019-11-03,0,False
2019-11-10,0,False
2019-11-17,83,False
2019-11-24,56,False
2019-12-01,0,False
2019-12-08,69,False
2019-12-15,55,False
2019-12-22,0,False
2019-12-29,0,False
